s01a_03,s01a_02,area,depto,s01a_07_1,s01a_09,yhogpc,niv_ed,s06a_06,s06a_07,s06a_12,Real_No_Asiste,Pred_Logistica,Prob_Logistica,Pred_RandomForest,Prob_RandomForest
10.0,1.0,1.0,7.0,6.0,2.0,2541.666748046875,1.0,8.0,1.0,1.0,0,0,0.033980904347772456,0,0.0
15.0,1.0,1.0,7.0,6.0,2.0,2008.125,3.0,8.0,1.0,1.0,0,0,0.16515003358310498,0,0.0033333333333333335
19.0,2.0,1.0,1.0,6.0,2.0,675.9743041992188,3.0,5.0,1.0,1.0,0,1,0.6917252044992771,1,0.5266666666666666
9.0,2.0,1.0,2.0,6.0,1.0,3134.333251953125,1.0,3.0,1.0,1.0,0,0,0.0048283467961297,0,0.0033333333333333335
9.0,2.0,1.0,2.0,6.0,2.0,649.5,1.0,5.0,1.0,1.0,0,0,0.008359619475411001,0,0.0
17.0,2.0,1.0,2.0,6.0,1.0,1709.39453125,3.0,8.0,1.0,1.0,0,0,0.24110036135258314,0,0.05333333333333334
14.0,1.0,1.0,2.0,6.0,2.0,823.8095092773438,3.0,8.0,1.0,1.0,0,0,0.04838785668323365,0,0.0
15.0,1.0,1.0,7.0,6.0,2.0,1825.183349609375,3.0,8.0,1.0,1.0,0,0,0.1665969440298325,0,0.0
8.0,1.0,1.0,7.0,6.0,2.0,1827.7618408203125,1.0,5.0,2.0,1.0,0,0,0.024482735635581964,0,0.0
18.0,1.0,1.0,3.0,6.0,2.0,1268.3333740234375,3.0,8.0,1.0,1.0,0,0,0.4350479280121126,0,0.0
15.0,2.0,1.0,2.0,6.0,2.0,1037.5,3.0,8.0,1.0,1.0,0,0,0.07173761710353958,0,0.0
19.0,2.0,1.0,5.0,6.0,1.0,2108.738037109375,5.0,5.0,1.0,1.0,0,0,0.23659360825311262,0,0.09666666666666666
8.0,1.0,1.0,7.0,6.0,2.0,980.7916870117188,1.0,7.0,2.0,1.0,0,0,0.018654400724270968,0,0.0
6.0,2.0,1.0,2.0,6.0,2.0,4386.66650390625,0.0,3.0,1.0,1.0,0,0,0.04322509068781524,0,0.0
12.0,2.0,1.0,3.0,6.0,2.0,2777.778076171875,1.0,8.0,1.0,1.0,0,0,0.043609981131458954,0,0.0
7.0,2.0,2.0,2.0,6.0,1.0,841.86669921875,0.0,5.0,6.0,1.0,0,0,0.47498685833927107,0,0.056666666666666664
12.0,2.0,1.0,7.0,6.0,2.0,1235.75,1.0,4.0,1.0,1.0,0,0,0.1267181380967943,0,0.013333333333333334
14.0,2.0,1.0,3.0,6.0,2.0,560.8800048828125,3.0,6.0,1.0,1.0,0,0,0.04220319228647143,0,0.006666666666666667
17.0,1.0,2.0,6.0,6.0,1.0,649.5,3.0,8.0,1.0,1.0,0,1,0.5163599865617711,0,0.05
11.0,1.0,1.0,6.0,6.0,2.0,2860.555419921875,1.0,8.0,2.0,1.0,0,0,0.12061862138091412,0,0.0033333333333333335
6.0,1.0,1.0,7.0,6.0,2.0,1235.0,0.0,8.0,1.0,1.0,0,0,0.1506187382487449,0,0.03333333333333333
18.0,2.0,1.0,6.0,6.0,2.0,513.9285888671875,3.0,5.0,1.0,1.0,0,1,0.5763817036421628,0,0.0033333333333333335
18.0,2.0,1.0,2.0,2.0,2.0,340.5833435058594,3.0,5.0,1.0,1.0,0,1,0.5415645496433886,0,0.07333333333333333
15.0,1.0,1.0,8.0,6.0,2.0,1589.916748046875,3.0,1.0,2.0,1.0,0,0,0.4280193180263357,0,0.07
7.0,1.0,2.0,7.0,6.0,2.0,606.2000122070312,1.0,1.0,1.0,1.0,0,0,0.019019039641823957,0,0.013333333333333334
13.0,2.0,1.0,7.0,6.0,1.0,1015.6732788085938,3.0,8.0,1.0,1.0,0,0,0.03332982230580041,0,0.06666666666666667
9.0,1.0,2.0,9.0,11.0,1.0,358.92498779296875,1.0,5.0,8.0,1.0,0,0,0.03944954148309609,0,0.0033333333333333335
6.0,1.0,1.0,3.0,6.0,2.0,1797.75,0.0,6.0,2.0,1.0,0,0,0.19744543385363564,0,0.016666666666666666
8.0,2.0,1.0,6.0,6.0,2.0,3366.666748046875,1.0,8.0,1.0,1.0,0,0,0.004345658511309932,0,0.0
9.0,2.0,2.0,3.0,6.0,2.0,119.16666412353516,1.0,6.0,5.0,1.0,0,0,0.017734297557432697,0,0.0
13.0,2.0,1.0,2.0,6.0,2.0,5586.83349609375,3.0,3.0,1.0,1.0,0,0,0.011130801083161645,0,0.0
9.0,2.0,1.0,7.0,6.0,2.0,1533.3333740234375,1.0,6.0,2.0,1.0,0,0,0.04398889959802386,0,0.0
12.0,1.0,1.0,3.0,6.0,2.0,1360.0150146484375,3.0,8.0,1.0,1.0,0,0,0.00909887228726612,0,0.0
14.0,2.0,2.0,6.0,6.0,2.0,1622.9166259765625,3.0,1.0,1.0,1.0,0,0,0.1985901309478969,0,0.013333333333333334
10.0,2.0,1.0,2.0,6.0,2.0,2334.375,1.0,3.0,1.0,1.0,0,0,0.010742316968737332,0,0.0
8.0,2.0,1.0,7.0,6.0,2.0,2155.79443359375,1.0,8.0,1.0,1.0,0,0,0.006020948374434953,0,0.0
14.0,1.0,1.0,7.0,6.0,2.0,794.4443969726562,3.0,5.0,1.0,1.0,0,0,0.10984169847854264,0,0.0
9.0,2.0,2.0,7.0,6.0,2.0,1016.1312255859375,1.0,5.0,1.0,1.0,0,0,0.02428435314613079,0,0.0
7.0,2.0,1.0,3.0,6.0,2.0,1760.137939453125,1.0,5.0,1.0,1.0,0,0,0.0014710009846899247,0,0.0
15.0,1.0,1.0,3.0,6.0,2.0,1596.683349609375,3.0,6.0,5.0,1.0,0,0,0.1451458690003202,0,0.0033333333333333335
14.0,2.0,1.0,3.0,6.0,2.0,1537.5,3.0,5.0,5.0,1.0,0,0,0.048700405181951775,0,0.0
8.0,2.0,1.0,7.0,6.0,2.0,3180.0,1.0,8.0,1.0,1.0,0,0,0.005680501756524625,0,0.0
13.0,1.0,2.0,3.0,6.0,2.0,134.4791717529297,3.0,1.0,7.0,1.0,0,0,0.19941715975529398,0,0.14333333333333334
12.0,1.0,1.0,2.0,6.0,2.0,1251.7332763671875,2.0,5.0,7.0,1.0,0,0,0.19540035357961755,0,0.006666666666666667
18.0,2.0,2.0,3.0,27.0,2.0,209.58334350585938,4.0,5.0,7.0,1.0,1,1,0.9707620544054263,1,0.5866666666666667
7.0,1.0,1.0,4.0,6.0,2.0,509.79998779296875,1.0,5.0,2.0,1.0,0,0,0.005876297649169467,0,0.0
11.0,2.0,2.0,6.0,6.0,2.0,2200.0,1.0,6.0,5.0,1.0,0,0,0.11690705234228606,0,0.0
10.0,2.0,2.0,7.0,6.0,2.0,1344.25,1.0,5.0,2.0,1.0,0,0,0.11159678174782363,0,0.0
13.0,1.0,2.0,5.0,6.0,2.0,636.6666259765625,2.0,5.0,2.0,1.0,0,0,0.3494230229229384,0,0.03666666666666667
7.0,1.0,1.0,9.0,6.0,2.0,1008.3333129882812,1.0,8.0,1.0,1.0,0,0,0.003283894340246132,0,0.0
8.0,1.0,1.0,7.0,6.0,2.0,1275.11328125,1.0,5.0,1.0,1.0,0,0,0.010419036889726951,0,0.0
12.0,1.0,1.0,4.0,6.0,2.0,1084.3333740234375,1.0,5.0,2.0,1.0,0,0,0.1858564996144459,0,0.0
17.0,1.0,1.0,3.0,6.0,2.0,2427.022216796875,3.0,8.0,1.0,1.0,0,0,0.2563850244730547,0,0.013333333333333334
17.0,2.0,1.0,2.0,6.0,1.0,685.75,3.0,5.0,1.0,1.0,0,0,0.29066473908999624,0,0.006666666666666667
6.0,2.0,1.0,3.0,6.0,2.0,1309.0,0.0,8.0,9.0,1.0,0,0,0.054580946949578886,0,0.016666666666666666
16.0,1.0,2.0,1.0,27.0,1.0,195.8333282470703,2.0,5.0,8.0,1.0,1,1,0.9281898977340665,0,0.41333333333333333
9.0,1.0,1.0,7.0,6.0,2.0,1883.0599365234375,1.0,8.0,1.0,1.0,0,0,0.017173596309683032,0,0.0
13.0,1.0,2.0,4.0,6.0,2.0,960.0,3.0,3.0,7.0,1.0,0,0,0.06858035402394452,0,0.0033333333333333335
10.0,1.0,2.0,3.0,6.0,2.0,660.0,1.0,5.0,7.0,1.0,0,0,0.07332069033308358,0,0.0
7.0,1.0,1.0,1.0,6.0,2.0,762.0833129882812,0.0,5.0,1.0,1.0,0,0,0.2217063906876817,0,0.0
10.0,2.0,1.0,6.0,6.0,2.0,1610.1923828125,1.0,5.0,1.0,1.0,0,0,0.02500914182538013,0,0.0
18.0,1.0,1.0,5.0,6.0,2.0,1753.75,3.0,5.0,2.0,1.0,0,1,0.6698053578697474,0,0.02
12.0,2.0,1.0,3.0,6.0,2.0,1578.800048828125,2.0,5.0,7.0,1.0,0,0,0.12490853050209992,0,0.0
9.0,1.0,1.0,8.0,6.0,2.0,3658.777587890625,1.0,8.0,1.0,1.0,0,0,0.00789832318683399,0,0.006666666666666667
13.0,2.0,2.0,4.0,6.0,2.0,757.75,3.0,7.0,9.0,1.0,0,0,0.023068961802023998,0,0.0
9.0,1.0,1.0,7.0,6.0,2.0,660.0,1.0,8.0,1.0,1.0,0,0,0.018394380203304275,0,0.0
17.0,1.0,1.0,7.0,6.0,2.0,1079.5,3.0,5.0,1.0,1.0,0,1,0.525805885907264,0,0.01
17.0,1.0,1.0,9.0,6.0,2.0,1195.0277099609375,3.0,1.0,1.0,1.0,0,1,0.6787251548508411,0,0.05333333333333334
13.0,2.0,1.0,2.0,6.0,2.0,1011.818603515625,2.0,5.0,1.0,1.0,0,0,0.12365160780869172,0,0.0
17.0,2.0,2.0,2.0,6.0,2.0,295.0,3.0,5.0,2.0,1.0,0,1,0.6148372942127719,0,0.19333333333333333
14.0,2.0,2.0,9.0,6.0,1.0,203.1481475830078,3.0,5.0,6.0,1.0,0,0,0.28098879001696736,0,0.023333333333333334
12.0,2.0,2.0,8.0,6.0,2.0,346.3999938964844,1.0,6.0,4.0,1.0,0,0,0.07830276760815057,0,0.0
7.0,2.0,1.0,6.0,6.0,2.0,882.5,0.0,5.0,1.0,1.0,0,0,0.20729116575935524,0,0.023333333333333334
14.0,2.0,1.0,4.0,6.0,2.0,1244.875,3.0,8.0,2.0,1.0,0,0,0.07555717044990978,0,0.0033333333333333335
8.0,2.0,1.0,1.0,6.0,2.0,1333.291748046875,1.0,8.0,1.0,1.0,0,0,0.003888688348980742,0,0.0
16.0,2.0,2.0,6.0,6.0,2.0,2233.541748046875,3.0,1.0,1.0,1.0,0,1,0.5111509039620122,0,0.013333333333333334
19.0,2.0,1.0,1.0,6.0,2.0,2187.5,5.0,6.0,1.0,1.0,0,0,0.38080201538558517,0,0.016666666666666666
17.0,2.0,1.0,6.0,6.0,2.0,6444.44384765625,3.0,8.0,1.0,1.0,0,0,0.276001993833788,0,0.0
10.0,1.0,2.0,4.0,6.0,2.0,743.3333740234375,1.0,3.0,7.0,1.0,0,0,0.056350702463755016,0,0.0
9.0,2.0,1.0,2.0,6.0,1.0,1014.1666870117188,1.0,5.0,1.0,1.0,0,0,0.00800709002925464,0,0.0
12.0,1.0,2.0,6.0,6.0,2.0,426.4444580078125,1.0,1.0,1.0,1.0,0,0,0.37642397673082545,0,0.01
16.0,1.0,1.0,2.0,6.0,2.0,599.861083984375,3.0,3.0,1.0,1.0,0,0,0.15665857388484133,0,0.02
19.0,1.0,1.0,5.0,6.0,2.0,1127.5,4.0,5.0,1.0,1.0,0,1,0.9075523262380887,1,0.91
10.0,2.0,1.0,7.0,6.0,2.0,958.3333740234375,1.0,5.0,5.0,1.0,0,0,0.04728813331504661,0,0.0
14.0,2.0,2.0,3.0,2.0,1.0,84.02777862548828,3.0,1.0,7.0,1.0,0,0,0.3318840251778604,0,0.02
9.0,1.0,1.0,7.0,6.0,2.0,531.0,0.0,5.0,2.0,1.0,0,1,0.8346127519411081,0,0.08333333333333333
8.0,2.0,1.0,3.0,6.0,2.0,1648.33740234375,1.0,8.0,1.0,1.0,0,0,0.002541112670528862,0,0.0
7.0,1.0,1.0,8.0,6.0,2.0,1449.9583740234375,0.0,1.0,1.0,1.0,0,0,0.35470851389009034,0,0.03
13.0,2.0,1.0,7.0,6.0,2.0,1630.56005859375,1.0,8.0,1.0,1.0,0,0,0.1994346934247559,0,0.0
16.0,2.0,1.0,3.0,6.0,2.0,549.17333984375,3.0,5.0,2.0,1.0,0,0,0.28800412446274526,0,0.023333333333333334
18.0,2.0,2.0,1.0,6.0,2.0,121.66667175292969,3.0,5.0,8.0,1.0,0,1,0.7626463966759651,0,0.1
19.0,1.0,2.0,9.0,6.0,2.0,276.19049072265625,3.0,8.0,6.0,1.0,1,1,0.9466466190978737,0,0.3433333333333333
9.0,2.0,1.0,3.0,6.0,2.0,2792.044189453125,1.0,8.0,1.0,1.0,0,0,0.004963518161104494,0,0.0
16.0,1.0,1.0,2.0,6.0,2.0,2614.47216796875,2.0,5.0,7.0,1.0,1,1,0.810935242245621,0,0.19666666666666666
12.0,1.0,1.0,4.0,6.0,2.0,2608.333251953125,1.0,8.0,1.0,1.0,0,0,0.06534469938619021,0,0.0
14.0,2.0,1.0,9.0,6.0,2.0,1072.1387939453125,3.0,8.0,1.0,1.0,0,0,0.05445187402514231,0,0.0
7.0,1.0,2.0,4.0,6.0,2.0,561.111083984375,0.0,1.0,7.0,1.0,0,1,0.6803282045282782,0,0.013333333333333334
6.0,2.0,1.0,2.0,6.0,2.0,365.5277404785156,0.0,5.0,1.0,1.0,0,0,0.07731090333393578,0,0.0
10.0,1.0,1.0,9.0,6.0,2.0,2095.83349609375,1.0,6.0,1.0,1.0,0,0,0.03874873606660521,0,0.0
11.0,1.0,1.0,9.0,6.0,2.0,2956.66650390625,2.0,8.0,1.0,1.0,0,0,0.04795053734188819,0,0.0033333333333333335
14.0,1.0,1.0,2.0,6.0,2.0,5750.0,3.0,3.0,1.0,1.0,0,0,0.030698800449158126,0,0.0
7.0,2.0,1.0,5.0,6.0,2.0,9296.4443359375,1.0,8.0,2.0,1.0,0,0,0.0017493270742805038,0,0.013333333333333334
9.0,1.0,2.0,7.0,41.0,2.0,1201.75,1.0,8.0,5.0,2.0,0,1,0.6904609830714246,0,0.0033333333333333335
19.0,2.0,1.0,9.0,6.0,2.0,1072.1387939453125,4.0,8.0,1.0,1.0,0,1,0.9266333499182373,0,0.013333333333333334
19.0,2.0,1.0,3.0,6.0,2.0,2981.133544921875,4.0,5.0,1.0,1.0,0,1,0.8777756789897522,0,0.1
11.0,1.0,1.0,1.0,27.0,2.0,1332.5833740234375,1.0,8.0,2.0,1.0,0,0,0.19477317465655528,0,0.023333333333333334
13.0,2.0,1.0,2.0,6.0,2.0,1550.348876953125,1.0,5.0,1.0,1.0,1,0,0.13260136818163265,0,0.0
18.0,2.0,2.0,7.0,6.0,2.0,1009.5198974609375,3.0,7.0,2.0,1.0,0,1,0.8215374929171789,0,0.10333333333333333
17.0,1.0,1.0,7.0,6.0,2.0,2516.9599609375,3.0,8.0,1.0,1.0,0,0,0.45640138715415773,0,0.0
15.0,1.0,1.0,5.0,6.0,2.0,833.3333129882812,3.0,3.0,3.0,1.0,0,0,0.2002820701655226,0,0.03666666666666667
8.0,2.0,1.0,2.0,6.0,1.0,1166.6666259765625,1.0,5.0,1.0,1.0,0,0,0.003813340103844664,0,0.0
13.0,1.0,1.0,2.0,6.0,2.0,1175.0,3.0,5.0,7.0,1.0,0,0,0.07223970796377557,0,0.0
6.0,1.0,1.0,9.0,6.0,2.0,373.1999816894531,1.0,2.0,3.0,1.0,0,0,0.007980983568054543,0,0.0033333333333333335
13.0,2.0,2.0,1.0,6.0,2.0,615.2777709960938,3.0,1.0,7.0,1.0,0,0,0.2116328161833399,0,0.02666666666666667
7.0,1.0,1.0,5.0,6.0,2.0,1472.7777099609375,0.0,8.0,1.0,1.0,0,0,0.11909216274941398,0,0.0
11.0,1.0,1.0,7.0,6.0,2.0,1463.3055419921875,1.0,5.0,1.0,1.0,0,0,0.08687238431816997,0,0.0
15.0,2.0,2.0,8.0,6.0,2.0,2138.020751953125,3.0,1.0,5.0,1.0,0,0,0.32104148160189094,0,0.04666666666666667
18.0,1.0,2.0,6.0,6.0,2.0,1516.2166748046875,3.0,5.0,5.0,1.0,0,1,0.7918572413072501,0,0.11666666666666667
12.0,1.0,2.0,3.0,27.0,2.0,425.82708740234375,1.0,1.0,8.0,2.0,0,1,0.6307594933838133,0,0.01
9.0,2.0,2.0,5.0,6.0,1.0,792.6979370117188,1.0,5.0,1.0,1.0,0,0,0.00902946685415796,0,0.0
18.0,1.0,1.0,2.0,6.0,2.0,768.09521484375,3.0,5.0,1.0,1.0,0,1,0.5422866312881465,0,0.0
10.0,2.0,1.0,6.0,6.0,2.0,978.1666870117188,1.0,8.0,1.0,1.0,0,0,0.021393542738371636,0,0.0
12.0,2.0,2.0,3.0,27.0,1.0,183.83334350585938,2.0,1.0,8.0,1.0,0,0,0.447750215632655,0,0.09
6.0,2.0,1.0,7.0,6.0,2.0,1527.083251953125,0.0,7.0,1.0,1.0,0,0,0.10126680316620673,0,0.0
15.0,1.0,1.0,8.0,6.0,2.0,1144.07080078125,3.0,1.0,9.0,1.0,0,0,0.2533163923416439,0,0.26
10.0,1.0,1.0,3.0,6.0,2.0,989.419921875,1.0,5.0,1.0,1.0,0,0,0.018746657897348144,0,0.0
13.0,1.0,1.0,3.0,6.0,2.0,626.2000122070312,3.0,5.0,9.0,1.0,0,0,0.025792934125718345,0,0.0
16.0,2.0,1.0,2.0,6.0,1.0,3038.800048828125,3.0,3.0,1.0,1.0,0,0,0.10416164773506856,0,0.006666666666666667
18.0,2.0,1.0,2.0,6.0,2.0,2768.5,4.0,5.0,1.0,1.0,1,1,0.8104017316920686,0,0.023333333333333334
9.0,1.0,2.0,1.0,6.0,2.0,1113.4599609375,1.0,5.0,7.0,1.0,0,0,0.05259045197560103,0,0.0
13.0,1.0,1.0,4.0,6.0,2.0,2076.893310546875,3.0,5.0,1.0,1.0,0,0,0.024436341109129872,0,0.0
9.0,1.0,1.0,9.0,6.0,2.0,2956.66650390625,1.0,8.0,1.0,1.0,0,0,0.012715152372134664,0,0.0
14.0,2.0,2.0,7.0,6.0,2.0,1730.7132568359375,3.0,5.0,2.0,1.0,0,0,0.24278690875909814,0,0.0
14.0,1.0,2.0,9.0,6.0,2.0,434.0833435058594,2.0,2.0,3.0,1.0,0,1,0.79837577269904,0,0.14333333333333334
10.0,1.0,1.0,7.0,6.0,2.0,962.5,1.0,5.0,2.0,1.0,0,0,0.10331782031920497,0,0.0
17.0,1.0,1.0,8.0,6.0,2.0,214.2857208251953,3.0,1.0,1.0,1.0,0,1,0.5897923362980487,0,0.03333333333333333
17.0,2.0,1.0,7.0,6.0,2.0,2524.356689453125,3.0,8.0,2.0,1.0,0,1,0.6031193204487721,0,0.0
14.0,1.0,2.0,9.0,11.0,1.0,148.25,3.0,5.0,6.0,1.0,0,0,0.29800551675689346,0,0.09
12.0,2.0,1.0,8.0,6.0,2.0,2376.833251953125,2.0,5.0,1.0,1.0,0,0,0.059002032660708435,0,0.0033333333333333335
9.0,1.0,1.0,2.0,6.0,2.0,1080.8717041015625,1.0,5.0,1.0,1.0,0,0,0.011051148042430538,0,0.0
19.0,1.0,1.0,4.0,27.0,2.0,1244.875,4.0,8.0,2.0,1.0,1,1,0.9801691120210101,0,0.2833333333333333
17.0,2.0,1.0,7.0,6.0,2.0,2805.833251953125,3.0,8.0,1.0,1.0,0,0,0.3780460919966141,0,0.0
8.0,2.0,1.0,3.0,6.0,2.0,682.2916259765625,1.0,8.0,1.0,1.0,0,0,0.002685000201088712,0,0.0
17.0,1.0,2.0,6.0,6.0,2.0,1100.0,3.0,5.0,8.0,1.0,0,1,0.7126507748625106,0,0.09666666666666666
15.0,2.0,1.0,3.0,6.0,2.0,1314.047607421875,3.0,8.0,5.0,1.0,0,0,0.08180825894118471,0,0.0033333333333333335
17.0,2.0,1.0,3.0,6.0,2.0,150.52999877929688,3.0,5.0,8.0,2.0,0,0,0.48096706750862345,0,0.06666666666666667
15.0,2.0,1.0,3.0,6.0,2.0,2608.35986328125,3.0,5.0,1.0,1.0,0,0,0.06535268982328114,0,0.0
11.0,2.0,1.0,7.0,6.0,2.0,1352.2222900390625,1.0,8.0,1.0,1.0,0,0,0.054755457940665594,0,0.0
7.0,2.0,2.0,4.0,6.0,2.0,350.0,1.0,5.0,5.0,1.0,0,0,0.0038742518493397465,0,0.0
12.0,2.0,1.0,6.0,6.0,2.0,2069.966552734375,1.0,5.0,1.0,1.0,0,0,0.09842725776510197,0,0.01
13.0,2.0,1.0,2.0,6.0,1.0,140.0,3.0,5.0,2.0,1.0,0,0,0.05166074566379547,0,0.04666666666666667
9.0,1.0,1.0,3.0,6.0,2.0,212.0833282470703,1.0,1.0,9.0,1.0,0,0,0.02479334133399804,0,0.0
10.0,1.0,1.0,9.0,6.0,2.0,7476.66650390625,1.0,8.0,1.0,1.0,0,0,0.020367793554297475,0,0.0
18.0,2.0,1.0,2.0,6.0,1.0,2635.208251953125,3.0,5.0,1.0,1.0,0,0,0.43382218404985895,0,0.01
10.0,2.0,2.0,2.0,6.0,2.0,1296.25,1.0,5.0,7.0,1.0,0,0,0.06456278937969137,0,0.013333333333333334
19.0,2.0,2.0,3.0,27.0,1.0,1023.611083984375,5.0,1.0,5.0,1.0,0,1,0.7977315864706654,0,0.2733333333333333
10.0,2.0,1.0,7.0,6.0,2.0,1724.0,1.0,5.0,1.0,1.0,0,0,0.031948528266427065,0,0.0
10.0,1.0,1.0,9.0,6.0,2.0,2312.760986328125,1.0,8.0,5.0,1.0,0,0,0.038653579570628066,0,0.0
8.0,1.0,2.0,4.0,6.0,2.0,1375.0,1.0,8.0,7.0,1.0,0,0,0.015718521347347206,0,0.0318062853299168
10.0,1.0,1.0,7.0,6.0,2.0,1166.6666259765625,1.0,8.0,1.0,1.0,0,0,0.0366577320827075,0,0.0
13.0,1.0,1.0,3.0,6.0,1.0,2887.0,2.0,6.0,2.0,1.0,0,0,0.2831088788035205,0,0.05
12.0,1.0,1.0,3.0,6.0,2.0,1414.0,2.0,8.0,1.0,1.0,0,0,0.05655355568308334,0,0.0
11.0,2.0,2.0,9.0,6.0,2.0,1150.8443603515625,2.0,1.0,6.0,1.0,0,0,0.3991589889972238,0,0.03
11.0,1.0,1.0,7.0,6.0,2.0,2745.75,1.0,6.0,1.0,1.0,0,0,0.0938732942547505,0,0.006666666666666667
11.0,1.0,2.0,4.0,6.0,1.0,640.0,1.0,5.0,6.0,1.0,0,0,0.19464646508659028,0,0.0
16.0,2.0,2.0,3.0,2.0,1.0,66.42857360839844,3.0,1.0,7.0,1.0,0,1,0.6848122208558964,0,0.01
15.0,1.0,1.0,2.0,6.0,2.0,260.0,3.0,5.0,1.0,1.0,0,0,0.1178059715861706,0,0.02666666666666667
14.0,1.0,1.0,1.0,6.0,2.0,1020.0,2.0,5.0,1.0,1.0,0,0,0.32907155559903595,0,0.043333333333333335
13.0,2.0,2.0,9.0,6.0,2.0,989.7000122070312,3.0,8.0,7.0,2.0,0,0,0.13403003554768206,0,0.03666666666666667
11.0,1.0,1.0,2.0,6.0,1.0,2128.0,1.0,5.0,1.0,1.0,0,0,0.043028322647697965,0,0.0033333333333333335
16.0,1.0,1.0,2.0,6.0,2.0,1329.824951171875,3.0,3.0,1.0,1.0,0,0,0.15122430147676705,0,0.0
14.0,2.0,1.0,2.0,6.0,2.0,1158.0,3.0,3.0,1.0,1.0,0,0,0.02941617562685505,0,0.0
8.0,1.0,1.0,4.0,6.0,1.0,1199.166748046875,1.0,5.0,1.0,1.0,0,0,0.00469826510028251,0,0.0
15.0,2.0,1.0,7.0,6.0,2.0,2980.388916015625,3.0,6.0,1.0,1.0,0,0,0.16410731934512762,0,0.0033333333333333335
7.0,1.0,1.0,2.0,6.0,2.0,1376.679931640625,0.0,5.0,1.0,1.0,0,0,0.1834063428419041,0,0.0
14.0,2.0,1.0,8.0,6.0,2.0,1003.4166870117188,3.0,1.0,6.0,1.0,0,0,0.28428057343260876,0,0.013333333333333334
9.0,1.0,1.0,8.0,6.0,2.0,1212.4000244140625,1.0,8.0,1.0,1.0,0,0,0.009073067104654671,0,0.0
16.0,2.0,2.0,2.0,6.0,2.0,1745.8333740234375,3.0,5.0,7.0,1.0,0,0,0.43406994030653484,0,0.0
18.0,2.0,1.0,4.0,6.0,2.0,1466.413330078125,3.0,6.0,2.0,1.0,0,1,0.6871484580158966,0,0.05
18.0,2.0,1.0,2.0,6.0,2.0,895.3333740234375,3.0,1.0,1.0,1.0,0,1,0.6793357868195116,0,0.17333333333333334
9.0,2.0,2.0,7.0,6.0,2.0,436.2916564941406,1.0,5.0,1.0,1.0,0,0,0.025082241765060326,0,0.0
16.0,1.0,1.0,7.0,6.0,2.0,929.3333740234375,3.0,5.0,2.0,1.0,0,1,0.5682746621296814,0,0.0
14.0,1.0,1.0,4.0,6.0,2.0,986.6666870117188,3.0,5.0,2.0,1.0,0,0,0.120568218489728,0,0.0
19.0,1.0,1.0,3.0,6.0,2.0,1737.5665283203125,3.0,8.0,1.0,1.0,0,1,0.6104526211078652,1,0.6266666666666667
10.0,1.0,2.0,9.0,6.0,2.0,1697.916748046875,1.0,5.0,5.0,1.0,0,0,0.07123397909558264,0,0.0
11.0,1.0,1.0,9.0,6.0,2.0,1183.5714111328125,1.0,5.0,1.0,1.0,0,0,0.07042508212696512,0,0.0033333333333333335
15.0,2.0,2.0,2.0,6.0,1.0,1224.45556640625,3.0,5.0,1.0,1.0,0,0,0.12100792311164357,0,0.006666666666666667
8.0,1.0,2.0,8.0,6.0,1.0,1399.3333740234375,1.0,1.0,6.0,2.0,0,0,0.08610599456672725,0,0.0033333333333333335
15.0,1.0,1.0,7.0,6.0,2.0,1106.0,3.0,8.0,2.0,1.0,0,0,0.33881270259688806,0,0.11333333333333333
8.0,2.0,1.0,3.0,6.0,2.0,1375.0,1.0,8.0,1.0,1.0,0,0,0.002581026227825882,0,0.0
8.0,2.0,1.0,5.0,6.0,2.0,1858.8890380859375,1.0,5.0,1.0,1.0,0,0,0.002763345905854276,0,0.0
14.0,2.0,1.0,2.0,6.0,2.0,685.5,3.0,5.0,1.0,1.0,0,0,0.0438761027890585,0,0.0
17.0,2.0,1.0,2.0,6.0,2.0,1367.9166259765625,3.0,3.0,1.0,1.0,0,0,0.2147743175036945,0,0.0033333333333333335
15.0,2.0,1.0,7.0,6.0,2.0,1277.3499755859375,3.0,8.0,1.0,1.0,0,0,0.13180166797899448,0,0.0
18.0,1.0,2.0,5.0,27.0,2.0,1923.77783203125,3.0,5.0,1.0,1.0,1,1,0.7149966523004596,0,0.3333333333333333
14.0,1.0,1.0,3.0,6.0,2.0,1097.5,3.0,8.0,1.0,1.0,0,0,0.03913519067414952,0,0.0
16.0,2.0,1.0,1.0,6.0,2.0,1427.5,3.0,5.0,1.0,1.0,0,0,0.19050496944238612,0,0.0
9.0,2.0,2.0,2.0,6.0,1.0,909.5833129882812,1.0,5.0,8.0,1.0,0,0,0.023005960734119854,0,0.0
12.0,2.0,1.0,4.0,6.0,2.0,933.3333129882812,2.0,5.0,2.0,1.0,0,0,0.1317061089057459,0,0.0
15.0,2.0,1.0,3.0,6.0,2.0,1015.0,3.0,5.0,9.0,1.0,0,0,0.07687381281559186,0,0.0033333333333333335
12.0,1.0,1.0,1.0,6.0,1.0,545.5556030273438,1.0,5.0,2.0,1.0,0,0,0.23661293078846335,0,0.0033333333333333335
18.0,2.0,2.0,2.0,6.0,2.0,977.4285888671875,3.0,3.0,1.0,1.0,0,0,0.469522901840365,0,0.10333333333333333
12.0,2.0,1.0,5.0,6.0,1.0,3465.169921875,2.0,5.0,2.0,1.0,0,0,0.09411797340621628,0,0.0033333333333333335
